PRODUTO;Coleção;Preço;Corredor;Prateleira;QTDE_CONTAGEM;U;33;34;35;36;37;38;39;40;DESC_PRODUTO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;DESC_COR_PRODUTO
42310;;;;;6;0;0;2;1;2;0;0;1;0;SANDALIA MEDIA STRASS METALIZADO 675037 ;CALCADOS                 ;SANDALIA MEDIA           ;PRETO ONIX                              
42310;;;;;3;0;0;1;1;0;1;0;0;0;SANDALIA MEDIA STRASS METALIZADO 675037 ;CALCADOS                 ;SANDALIA MEDIA           ;CHAMPAGNE                               
42311;;;;;3;0;0;0;0;2;0;1;0;0;SANDALIA MEDIA STRASS NAPA 675037 DOLCCI;CALCADOS                 ;SANDALIA MEDIA           ;ROSADO CRISTAL                          
42315;;;;;6;0;0;0;1;0;1;1;2;1;RASTEIRA CHINELO RENATA PE2455S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42315;;;;;2;0;0;0;0;0;0;1;0;1;RASTEIRA CHINELO RENATA PE2455S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;CAPUCCINO                               
42315;;;;;1;0;0;0;0;0;0;0;0;1;RASTEIRA CHINELO RENATA PE2455S EMP     ;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42316;;;;;7;0;0;0;1;0;3;2;0;1;PAPETE LUISA ZX2455S EMP                ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42316;;;;;3;0;0;0;0;0;0;1;1;1;PAPETE LUISA ZX2455S EMP                ;CALCADOS                 ;PAPETE                   ;CAPUCCINO                               
42316;;;;;2;0;0;0;0;1;0;0;1;0;PAPETE LUISA ZX2455S EMP                ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42317;;;;;1;0;0;0;0;0;0;0;1;0;RASTEIRA CHINELO NAPA PE2379S EMP       ;CALCADOS                 ;RASTEIRA CHINELO         ;MARROM                                  
42318;;;;;6;0;0;1;0;0;0;3;1;1;RASTEIRA CHINELO VIVI PE2508S EMP       ;CALCADOS                 ;RASTEIRA CHINELO         ;NATURAL CAMEL                           
42324;;;;;1;0;0;1;0;0;0;0;0;0;RASTEIRA CHINELO NAPA SP536 RHP         ;CALCADOS                 ;RASTEIRA CHINELO         ;MARROM                                  
42325;;;;;4;0;0;0;1;3;0;0;0;0;RASTEIRA CHINELO JENIFER SP535 RHP      ;CALCADOS                 ;RASTEIRA CHINELO         ;MARROM                                  
42325;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO JENIFER SP535 RHP      ;CALCADOS                 ;RASTEIRA CHINELO         ;NATURAL                                 
42326;;;;;1;0;0;0;0;0;0;0;1;0;RASTEIRA CHINELO MARY 413C298SP REDAK   ;CALCADOS                 ;RASTEIRA CHINELO         ;CHAMPAGNE                               
42326;;;;;3;0;0;0;1;0;2;0;0;0;RASTEIRA CHINELO MARY 413C298SP REDAK   ;CALCADOS                 ;RASTEIRA CHINELO         ;PRATEADO                                
42326;;;;;2;0;0;0;0;1;0;0;0;1;RASTEIRA CHINELO MARY 413C298SP REDAK   ;CALCADOS                 ;RASTEIRA CHINELO         ;BEGE TEQUILA                            
42330;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO EDUARDA 413C294SP REDAK;CALCADOS                 ;RASTEIRA CHINELO         ;CAMEL                                   
42330;;;;;1;0;0;0;0;0;0;0;0;1;RASTEIRA CHINELO EDUARDA 413C294SP REDAK;CALCADOS                 ;RASTEIRA CHINELO         ;CHAMPAGNE                               
42330;;;;;4;0;0;0;0;1;2;0;0;1;RASTEIRA CHINELO EDUARDA 413C294SP REDAK;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42336;;;;;1;0;0;0;1;0;0;0;0;0;RASTEIRA TRASEIRO METALIZADO MK7112 D MA;CALCADOS                 ;RASTEIRA TRASEIRO        ;BRONZE                                  
42337;;;;;2;0;0;1;1;0;0;0;0;0;RASTEIRA TRASEIRO NAPA MK7113 D MATTHES ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42349;;;;;1;0;0;0;0;1;0;0;0;0;SANDALIA MEDIA RAFAELA 4497247 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;CAPUCCINO                               
42349;;;;;6;0;0;1;1;1;0;2;1;0;SANDALIA MEDIA RAFAELA 4497247 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;BEGE TEQUILA                            
42349;;;;;6;0;0;1;1;0;2;2;0;0;SANDALIA MEDIA RAFAELA 4497247 DANDARA  ;CALCADOS                 ;SANDALIA MEDIA           ;CHAMPAGNE CAPUCCINO                     
42350;;;;;5;0;0;0;1;3;1;0;0;0;SANDALIA ALTA SABRINA 3397248 DANDARA   ;CALCADOS                 ;SANDALIA ALTA            ;CAPUCCINO                               
42350;;;;;3;0;0;0;0;0;0;1;2;0;SANDALIA ALTA SABRINA 3397248 DANDARA   ;CALCADOS                 ;SANDALIA ALTA            ;BEGE TEQUILA                            
42351;;;;;2;0;0;0;0;0;0;2;0;0;SANDALIA ALTA METALIZADO SABRINA 3397248;CALCADOS                 ;SANDALIA ALTA            ;CHAMPAGNE                               
42355;;;;;4;0;0;1;1;1;0;0;0;1;RASTEIRA CHINELO NAPA 8199 CRYSTALIS    ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42355;;;;;2;0;0;0;0;1;0;0;0;1;RASTEIRA CHINELO NAPA 8199 CRYSTALIS    ;CALCADOS                 ;RASTEIRA CHINELO         ;CAMEL                                   
42355;;;;;3;0;0;1;0;0;1;0;0;1;RASTEIRA CHINELO NAPA 8199 CRYSTALIS    ;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42357;;;;;1;0;0;0;0;0;0;1;0;0;RASTEIRA TRASEIRO PATY 8218 CRYSTALIS   ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CORAL                                   
42357;;;;;1;0;0;0;0;0;0;0;1;0;RASTEIRA TRASEIRO PATY 8218 CRYSTALIS   ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAPUCCINO                               
42357;;;;;1;0;0;0;0;0;0;1;0;0;RASTEIRA TRASEIRO PATY 8218 CRYSTALIS   ;CALCADOS                 ;RASTEIRA TRASEIRO        ;BEGE TEQUILA                            
42367;;;;;3;0;0;0;2;0;0;1;0;0;SANDALIA MEDIA NAPA MK7021 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;MANTEIGA                                
42367;;;;;1;0;0;0;1;0;0;0;0;0;SANDALIA MEDIA NAPA MK7021 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;SELA                                    
42370;;;;;3;0;0;1;0;0;1;1;0;0;RASTEIRA CHINELO NAPA MK7024 D MATTHES  ;CALCADOS                 ;RASTEIRA CHINELO         ;MANTEIGA                                
42370;;;;;3;0;0;1;1;0;0;1;0;0;RASTEIRA CHINELO NAPA MK7024 D MATTHES  ;CALCADOS                 ;RASTEIRA CHINELO         ;SELA                                    
42373;;;;;1;0;0;0;0;1;0;0;0;0;PLATAFORMA MIRELA MK6642 JS MULLER      ;CALCADOS                 ;PLATAFORMA               ;NATURAL                                 
42389;;;;;1;1;0;0;0;0;0;0;0;0;CHINELO PVC PEDRARIA G68 GATA MANIA     ;CALCADOS                 ;CHINELO                  ;CAMEL ONIX                              
42390;;;;;1;0;0;1;0;0;0;0;0;0;CHINELO PVC CH5004 RHP                  ;CALCADOS                 ;CHINELO                  ;CAPUCCINO                               
42391;;;;;11;3;0;5;0;3;0;0;0;0;CHINELO PVC CH5005 RHP                  ;CALCADOS                 ;CHINELO                  ;PRETA                                   
42391;;;;;5;1;0;2;0;2;0;0;0;0;CHINELO PVC CH5005 RHP                  ;CALCADOS                 ;CHINELO                  ;MARROM                                  
42391;;;;;1;0;0;0;0;1;0;0;0;0;CHINELO PVC CH5005 RHP                  ;CALCADOS                 ;CHINELO                  ;FENDI                                   
42393;;;;;8;0;0;0;0;2;2;3;0;1;TENIS NARA SHP002 ROCKERS               ;CALCADOS                 ;TENIS                    ;BRANCO PRETO                            
42393;;;;;14;0;0;2;0;3;4;2;2;1;TENIS NARA SHP002 ROCKERS               ;CALCADOS                 ;TENIS                    ;PRETO BRANCO                            
42397;;;;;5;0;0;1;0;1;1;1;1;0;SANDALIA MEDIA NAPA 270061 DOLCCINE     ;CALCADOS                 ;SANDALIA MEDIA           ;ROSADO                                  
42397;;;;;10;0;0;1;1;3;1;2;1;1;SANDALIA MEDIA NAPA 270061 DOLCCINE     ;CALCADOS                 ;SANDALIA MEDIA           ;VERMELHA                                
42397;;;;;12;0;0;1;1;2;4;2;1;1;SANDALIA MEDIA NAPA 270061 DOLCCINE     ;CALCADOS                 ;SANDALIA MEDIA           ;COTTON                                  
42401;;;;;2;0;0;0;1;0;1;0;0;0;TAMANCO METALIZADO 783001 DOLCCINI      ;CALCADOS                 ;TAMANCO                  ;CHAMPAGNE                               
42401;;;;;8;0;0;0;1;3;3;1;0;0;TAMANCO METALIZADO 783001 DOLCCINI      ;CALCADOS                 ;TAMANCO                  ;PRATEADO                                
42403;;;;;7;0;0;0;0;3;1;1;2;0;RASTEIRA TRASEIRO MANTA STRASS NAPA PE25;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAMEL DOURADO                           
42403;;;;;5;0;0;0;2;1;0;1;1;0;RASTEIRA TRASEIRO MANTA STRASS NAPA PE25;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON CRISTAL                          
42404;;;;;7;1;0;2;3;1;0;0;0;0;PAPETE CAMURCA STRASS SX2464S EMP       ;CALCADOS                 ;PAPETE                   ;CRISTAL                                 
42404;;;;;1;1;0;0;0;0;0;0;0;0;PAPETE CAMURCA STRASS SX2464S EMP       ;CALCADOS                 ;PAPETE                   ;ROSE                                    
42405;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO NAPA PE2531S EMP       ;CALCADOS                 ;RASTEIRA CHINELO         ;CAMEL                                   
42406;;;;;1;1;0;0;0;0;0;0;0;0;RASTEIRA CHINELO NAPA TEXTURIZADA PE2466;CALCADOS                 ;RASTEIRA CHINELO         ;CHAMPAGNE                               
42406;;;;;4;1;0;3;0;0;0;0;0;0;RASTEIRA CHINELO NAPA TEXTURIZADA PE2466;CALCADOS                 ;RASTEIRA CHINELO         ;PRATEADO                                
42407;;;;;15;1;0;2;3;5;3;1;0;0;PAPETE NAPA ZX2493S EMP                 ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42407;;;;;13;1;0;2;1;5;3;1;0;0;PAPETE NAPA ZX2493S EMP                 ;CALCADOS                 ;PAPETE                   ;CAMEL                                   
42407;;;;;1;0;0;0;1;0;0;0;0;0;PAPETE NAPA ZX2493S EMP                 ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42414;;;;;1;0;0;0;1;0;0;0;0;0;SANDALIA BAIXA METALIZADO 2503 810 VIA F;CALCADOS                 ;SANDALIA BAIXA           ;CHAMPAGNE                               
42414;;;;;7;0;0;1;1;2;1;2;0;0;SANDALIA BAIXA METALIZADO 2503 810 VIA F;CALCADOS                 ;SANDALIA BAIXA           ;PRATEADO                                
42417;;;;;2;0;0;2;0;0;0;0;0;0;RASTEIRA TRASEIRO METALIZADO 2505 599 VI;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42417;;;;;8;1;0;2;3;0;1;1;0;0;RASTEIRA TRASEIRO METALIZADO 2505 599 VI;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO                                
42418;;;;;4;2;0;1;0;0;1;0;0;0;RASTEIRA TRASEIRO NAPA 2505 599 VIA FASH;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42424;;;;;7;1;0;0;2;2;1;1;0;0;SANDALIA MEDIA NAPA 468391680 RENATA MEL;CALCADOS                 ;SANDALIA MEDIA           ;VERMELHO                                
42425;;;;;1;0;0;0;0;1;0;0;0;0;SANDALIA MEDIA METALIZADO 468391680 RENA;CALCADOS                 ;SANDALIA MEDIA           ;CHAMPAGNE                               
42428;;;;;2;0;0;0;0;1;1;0;0;0;TAMANCO IRENE 471591660SP RENATA MELO   ;CALCADOS                 ;PLATAFORMA               ;NATURAL                                 
42431;;;;;13;0;0;1;2;3;4;2;1;0;SANDALIA ALTA VERNIZ 844789655 RENATA ME;CALCADOS                 ;SANDALIA ALTA            ;COGUMELO                                
42432;;;;;6;0;0;0;0;3;0;2;1;0;SANDALIA ALTA METALIZADO 844789655 RENAT;CALCADOS                 ;SANDALIA ALTA            ;CHAMPAGNE                               
42439;;;;;4;0;0;0;0;0;3;0;1;0;RASTEIRA TRASEIRO NAPA SP594 RHP        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA                                   
42439;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA TRASEIRO NAPA SP594 RHP        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAPUCCINO                               
42439;;;;;6;1;0;0;3;1;0;0;1;0;RASTEIRA TRASEIRO NAPA SP594 RHP        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42440;;;;;2;0;0;1;0;1;0;0;0;0;RASTEIRA TRASEIRO METALIZADO SP594 RHP  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42442;;;;;2;0;0;0;1;0;0;1;0;0;RASTEIRA TRASEIRO NAPA SP604 RHP        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;COTTON                                  
42443;;;;;6;0;0;0;3;0;0;0;3;0;RASTEIRA TRASEIRO METALIZADO SP604 RHP  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42443;;;;;12;1;0;3;3;2;1;1;1;0;RASTEIRA TRASEIRO METALIZADO SP604 RHP  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO                                
42446;;;;;1;1;0;0;0;0;0;0;0;0;BOLSA COURO P COURO M490 LORENA         ;BOLSAS                   ;BOLSA COURO P            ;PRETA                                   
42464;;;;;2;0;0;1;0;0;1;0;0;0;RASTEIRA CHINELO NAPA 951821 RAQUEL DIAS;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42473;;;;;11;0;0;1;3;0;0;4;1;2;RASTEIRA CHINELO PEDRARIA RR2602 QUASA  ;CALCADOS                 ;RASTEIRA CHINELO         ;ROSADO                                  
42473;;;;;7;0;0;1;1;1;1;0;1;2;RASTEIRA CHINELO PEDRARIA RR2602 QUASA  ;CALCADOS                 ;RASTEIRA CHINELO         ;PALHA DOURADO                           
42475;;;;;11;1;0;1;4;2;1;1;1;0;TENIS NAPA FLOATER 60198 THEORIA        ;CALCADOS                 ;TENIS                    ;PRETO COTTON                            
42476;;;;;12;1;0;2;4;4;0;1;0;0;TENIS CAMURCA TELA FLOATER 45192 THEORIA;CALCADOS                 ;TENIS                    ;MARROM AZUL CEU                         
42478;;;;;9;0;0;2;2;2;2;0;1;0;TENIS NAPA FLOATER 57197 THEORIA        ;CALCADOS                 ;TENIS                    ;COTTON                                  
42493;;;;;2;0;0;0;0;0;1;0;1;0;TAMANCO METALIZADO 1601002 WW DESIGNER  ;CALCADOS                 ;TAMANCO                  ;CHAMPAGNE                               
42493;;;;;7;0;0;0;3;1;2;0;1;0;TAMANCO METALIZADO 1601002 WW DESIGNER  ;CALCADOS                 ;TAMANCO                  ;PRATEADO                                
42494;;;;;1;0;0;0;1;0;0;0;0;0;SANDALIA ALTA RAFIA NAPA 6040747 BEBECE ;CALCADOS                 ;SANDALIA ALTA            ;NATURAL MANTEIGA                        
42497;;;;;2;0;0;0;1;0;1;0;0;0;RASTEIRA CHINELO STRASS 8249 CRYSTALIS  ;CALCADOS                 ;RASTEIRA CHINELO         ;NATURAL CRISTAL                         
42504;;;;;7;0;0;1;3;2;1;0;0;0;PAPETE NAPA MK6995 FIORELLA             ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42505;;;;;12;1;0;4;4;3;0;0;0;0;PAPETE METALIZADO MK6995 FIORELLA       ;CALCADOS                 ;PAPETE                   ;CHAMPAGNE                               
42528;;;;;13;1;0;0;4;2;4;1;1;0;RASTEIRA TRASEIRO STRASS NAPA I114 GATA ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CAMEL DOURADO                           
42528;;;;;16;1;0;3;4;5;1;1;1;0;RASTEIRA TRASEIRO STRASS NAPA I114 GATA ;CALCADOS                 ;RASTEIRA TRASEIRO        ;ROSADO CRISTAL                          
42557;;;;;15;1;0;4;5;3;2;0;0;0;PAPETE METALIZADO 459A294SP REDAK       ;CALCADOS                 ;PAPETE                   ;CHAMPAGNE                               
42558;;;;;14;1;0;3;3;5;1;1;0;0;PAPETE NAPA 459A294SP REDAK             ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42565;;;;;17;1;0;3;5;5;3;0;0;0;RASTEIRA CHINELO NAPA STRASS 35921H6SP R;CALCADOS                 ;RASTEIRA CHINELO         ;PRATEADO                                
42565;;;;;13;0;0;3;5;3;2;0;0;0;RASTEIRA CHINELO NAPA STRASS 35921H6SP R;CALCADOS                 ;RASTEIRA CHINELO         ;DOURADO                                 
42567;;;;;2;0;0;1;1;0;0;0;0;0;RASTEIRA CHINELO NAPA STRASS 413C522SP R;CALCADOS                 ;RASTEIRA CHINELO         ;PRATEADO                                
42567;;;;;6;0;0;2;0;4;0;0;0;0;RASTEIRA CHINELO NAPA STRASS 413C522SP R;CALCADOS                 ;RASTEIRA CHINELO         ;DOURADO                                 
42570;;;;;12;0;0;1;3;2;4;2;0;0;SANDALIA MEDIA NAPA STRASS 4437324 DANDA;CALCADOS                 ;SANDALIA MEDIA           ;ROSADO DOURADO                          
42570;;;;;9;0;0;0;2;1;5;0;1;0;SANDALIA MEDIA NAPA STRASS 4437324 DANDA;CALCADOS                 ;SANDALIA MEDIA           ;COGUMELO CRISTAL                        
42572;;;;;3;0;0;0;0;2;1;0;0;0;TAMANCO NAPA TEXTURIZADA 5037318 DANDARA;CALCADOS                 ;TAMANCO                  ;CAMEL                                   
42572;;;;;9;0;0;1;1;4;1;2;0;0;TAMANCO NAPA TEXTURIZADA 5037318 DANDARA;CALCADOS                 ;TAMANCO                  ;CHAMPAGNE                               
42572;;;;;2;0;0;0;0;0;0;2;0;0;TAMANCO NAPA TEXTURIZADA 5037318 DANDARA;CALCADOS                 ;TAMANCO                  ;COTTON                                  
42575;;;;;8;0;0;0;2;1;4;0;1;0;PLATAFORMA METALIZADO MK7119 D MATTHES  ;CALCADOS                 ;PLATAFORMA               ;CHAMPAGNE                               
42576;;;;;6;0;0;1;0;0;2;3;0;0;PLATAFORMA NAPA MK7119 D MATTHES        ;CALCADOS                 ;PLATAFORMA               ;COTTON                                  
42577;;;;;1;0;0;0;0;0;1;0;0;0;RASTEIRA TRASEIRO TRANCA NAPA MK7107 D M;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE MARROM                        
42590;;;;;3;0;0;1;2;0;0;0;0;0;SANDALIA BAIXA NAPA MK7108 D MATTHES    ;CALCADOS                 ;SANDALIA BAIXA           ;MANTEIGA                                
42592;;;;;3;0;0;0;1;0;1;1;0;0;RASTEIRA TRASEIRO METALIZADO MANTA STRAS;CALCADOS                 ;RASTEIRA TRASEIRO        ;BRONZE DOURADO                          
42592;;;;;3;0;0;0;2;0;0;0;1;0;RASTEIRA TRASEIRO METALIZADO MANTA STRAS;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO CRISTAL                        
42593;;;;;4;0;0;0;2;0;1;0;1;0;RASTEIRA TRASEIRO METALIZADO SP609 RHP  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42593;;;;;24;2;0;1;7;7;4;2;1;0;RASTEIRA TRASEIRO METALIZADO SP609 RHP  ;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO                                
42594;;;;;5;1;0;0;1;1;1;0;1;0;RASTEIRA TRASEIRO NAPA SP609 RHP        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MILK                                    
42602;;;;;2;1;0;0;0;0;0;0;1;0;RASTEIRA TRASEIRO METALIZADO MK7117 D MA;CALCADOS                 ;RASTEIRA TRASEIRO        ;CHAMPAGNE                               
42602;;;;;13;1;0;3;4;3;1;0;1;0;RASTEIRA TRASEIRO METALIZADO MK7117 D MA;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRATEADO                                
42603;;;;;1;1;0;0;0;0;0;0;0;0;RASTEIRA TRASEIRO NAPA MK7117 D MATTHES ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MANTEIGA                                
42605;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO NAPA METALIZADO MK7118 ;CALCADOS                 ;RASTEIRA CHINELO         ;CAPUCCINO CORAL BRONZE                  
42620;;;;;1;1;0;0;0;0;0;0;0;0;CHINELO PVC PEDRARIA G33 GATA MANIA     ;CALCADOS                 ;CHINELO                  ;ROSADO ROSE                             
42622;;;;;10;0;0;1;2;1;3;2;0;1;MOCASSIM NAPA SP01 8222 16394 SUA CIA   ;CALCADOS                 ;MOCASSIM                 ;PRETA                                   
42622;;;;;10;0;0;1;2;1;4;2;0;0;MOCASSIM NAPA SP01 8222 16394 SUA CIA   ;CALCADOS                 ;MOCASSIM                 ;MARROM                                  
42624;;;;;1;0;0;1;0;0;0;0;0;0;SAPATILHA NAPA VERNIZ SP03 8222 16392 SU;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42626;;;;;1;0;0;0;0;1;0;0;0;0;SAPATILHA METALIZADO SP04 SUA CIA       ;CALCADOS                 ;SAPATILHA                ;CHAMPAGNE                               
42627;;;;;10;0;0;0;1;2;5;0;2;0;SAPATILHA MARCIA SP05 8302 16390 SUA CIA;CALCADOS                 ;SAPATILHA                ;PRETA                                   
42627;;;;;24;0;0;1;3;7;7;4;1;1;SAPATILHA MARCIA SP05 8302 16390 SUA CIA;CALCADOS                 ;SAPATILHA                ;MANTEIGA                                
42627;;;;;17;0;0;0;2;5;7;2;1;0;SAPATILHA MARCIA SP05 8302 16390 SUA CIA;CALCADOS                 ;SAPATILHA                ;CAPUCCINO                               
42664;;;;;13;1;0;1;3;3;2;2;1;0;RASTEIRA NATH MK7357 RUSCELLO           ;CALCADOS                 ;RASTEIRA TRASEIRO        ;PRETA                                   
42664;;;;;7;1;0;0;4;0;0;2;0;0;RASTEIRA NATH MK7357 RUSCELLO           ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42664;;;;;2;0;0;0;1;1;0;0;0;0;RASTEIRA NATH MK7357 RUSCELLO           ;CALCADOS                 ;RASTEIRA TRASEIRO        ;BISCUIT                                 
42665;;;;;15;0;0;0;5;4;3;3;0;0;RASTEIRA TUANE MK6805 RUSCELLO          ;CALCADOS                 ;RASTEIRA CHINELO         ;PRETA                                   
42665;;;;;11;1;0;2;2;3;1;1;1;0;RASTEIRA TUANE MK6805 RUSCELLO          ;CALCADOS                 ;RASTEIRA CHINELO         ;MOSTARDA                                
42665;;;;;12;1;0;1;0;4;3;3;0;0;RASTEIRA TUANE MK6805 RUSCELLO          ;CALCADOS                 ;RASTEIRA CHINELO         ;SELA                                    
42665;;;;;15;1;0;2;4;3;2;2;1;0;RASTEIRA TUANE MK6805 RUSCELLO          ;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
42667;;;;;11;0;0;0;5;3;1;1;1;0;RASTEIRA HELO MK7290 D MATTHES          ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MARROM                                  
42669;;;;;12;1;0;1;2;4;2;1;1;0;SANDALIA MEDIA NAPA MK7281 D MATTHES    ;CALCADOS                 ;SANDALIA MEDIA           ;MARROM                                  
42670;;;;;11;1;0;2;3;3;2;0;0;0;ANABELA NAPA MK7279 D MATTHES           ;CALCADOS                 ;ANABELA                  ;PRETA                                   
42670;;;;;12;1;0;2;2;3;2;2;0;0;ANABELA NAPA MK7279 D MATTHES           ;CALCADOS                 ;ANABELA                  ;MARROM                                  
42671;;;;;10;1;0;2;2;3;2;0;0;0;PAPETE AYLA MK7288 D MATTHES            ;CALCADOS                 ;PAPETE                   ;COTTON                                  
42671;;;;;14;1;0;1;4;4;2;1;1;0;PAPETE AYLA MK7288 D MATTHES            ;CALCADOS                 ;PAPETE                   ;EXPRESSO                                
42673;;;;;14;1;0;2;4;4;2;1;0;0;PAPETE MONIQUE MK6809 D MATTHES         ;CALCADOS                 ;PAPETE                   ;MOSTARDA                                
42674;;;;;15;1;0;2;5;5;1;0;1;0;PAPETE MONIQUE MK6809 D MATTHES         ;CALCADOS                 ;PAPETE                   ;PRETA                                   
42679;;;;;12;1;0;2;4;4;0;0;1;0;TENIS DEISY 50162 THEORIA               ;CALCADOS                 ;TENIS                    ;PRETA                                   
42679;;;;;13;1;0;2;3;3;2;1;1;0;TENIS DEISY 50162 THEORIA               ;CALCADOS                 ;TENIS                    ;CAMEL                                   
42679;;;;;15;1;0;2;4;4;2;1;1;0;TENIS DEISY 50162 THEORIA               ;CALCADOS                 ;TENIS                    ;COTTON                                  
42687;;;;;13;1;0;2;4;4;2;0;0;0;TAMANCO GABRIELLA 466291446SP SUZANA SAN;CALCADOS                 ;TAMANCO                  ;EXPRESSO                                
42687;;;;;15;1;0;2;4;4;3;1;0;0;TAMANCO GABRIELLA 466291446SP SUZANA SAN;CALCADOS                 ;TAMANCO                  ;COGUMELO                                
42767;;;;;10;1;0;2;2;3;2;0;0;0;TENIS FLOATER CAMURCA PEDRARIA MK7397 SA;CALCADOS                 ;TENIS                    ;MULTICOR                                
42770;;;;;13;1;0;2;3;4;2;1;0;0;RASTEIRA MILENE MK7396 D MATTHES        ;CALCADOS                 ;RASTEIRA TRASEIRO        ;MULTICOLOR                              
42771;;;;;11;1;0;1;3;3;2;1;0;0;PAPETE CASSIA MK7395 D MATTHES          ;CALCADOS                 ;PAPETE                   ;MULTICOLOR                              
42790;;;;;1;0;0;0;0;1;0;0;0;0;RASTEIRA CHINELO NAPA NARA671 170 NARA M;CALCADOS                 ;RASTEIRA CHINELO         ;COTTON                                  
